panel_index,panel_title,panel_xlabel,panel_ylabel,panel_type,layer,series_index,series_label,point_index,x,y
1,"mid-level manager -- turn 2
neutral: pub=0.91, otr=0.06",,,polar,line,0,public,1,1.0471975511965976,0.001496056211180985
1,"mid-level manager -- turn 2
neutral: pub=0.91, otr=0.06",,,polar,line,0,public,2,2.0943951023931953,0.05778767168521881
1,"mid-level manager -- turn 2
neutral: pub=0.91, otr=0.06",,,polar,line,0,public,3,3.141592653589793,0.012812797911465168
1,"mid-level manager -- turn 2
neutral: pub=0.91, otr=0.06",,,polar,line,0,public,4,4.1887902047863905,0.004266364965587854
1,"mid-level manager -- turn 2
neutral: pub=0.91, otr=0.06",,,polar,line,0,public,5,5.235987755982988,0.004336365964263678
1,"mid-level manager -- turn 2
neutral: pub=0.91, otr=0.06",,,polar,line,0,public,6,0.0,0.005513552110642195
1,"mid-level manager -- turn 2
neutral: pub=0.91, otr=0.06",,,polar,line,1,OTR,0,0.0,0.04026227444410324
1,"mid-level manager -- turn 2
neutral: pub=0.91, otr=0.06",,,polar,line,1,OTR,1,1.0471975511965976,0.5466055870056152
1,"mid-level manager -- turn 2
neutral: pub=0.91, otr=0.06",,,polar,line,1,OTR,2,2.0943951023931953,0.1394333690404892
1,"mid-level manager -- turn 2
neutral: pub=0.91, otr=0.06",,,polar,line,1,OTR,3,3.141592653589793,0.009547408670186996
1,"mid-level manager -- turn 2
neutral: pub=0.91, otr=0.06",,,polar,line,1,OTR,4,4.1887902047863905,0.18738603591918945
1,"mid-level manager -- turn 2
neutral: pub=0.91, otr=0.06",,,polar,line,1,OTR,5,5.235987755982988,0.019840182736516
1,"mid-level manager -- turn 2
neutral: pub=0.91, otr=0.06",,,polar,line,1,OTR,6,0.0,0.04026227444410324
2,"mid-level manager -- turn 3
neutral: pub=0.91, otr=0.17",,,polar,line,0,public,0,0.0,0.004654230549931526
2,"mid-level manager -- turn 3
neutral: pub=0.91, otr=0.17",,,polar,line,0,public,1,1.0471975511965976,0.0027987465728074312
2,"mid-level manager -- turn 3
neutral: pub=0.91, otr=0.17",,,polar,line,0,public,2,2.0943951023931953,0.0643530860543251
2,"mid-level manager -- turn 3
neutral: pub=0.91, otr=0.17",,,polar,line,0,public,3,3.141592653589793,0.0068284603767097
2,"mid-level manager -- turn 3
neutral: pub=0.91, otr=0.17",,,polar,line,0,public,4,4.1887902047863905,0.004161679185926914
2,"mid-level manager -- turn 3
neutral: pub=0.91, otr=0.17",,,polar,line,0,public,5,5.235987755982988,0.00377222103998065
2,"mid-level manager -- turn 3
neutral: pub=0.91, otr=0.17",,,polar,line,0,public,6,0.0,0.004654230549931526
2,"mid-level manager -- turn 3
neutral: pub=0.91, otr=0.17",,,polar,line,1,OTR,0,0.0,0.01775873824954033
2,"mid-level manager -- turn 3
neutral: pub=0.91, otr=0.17",,,polar,line,1,OTR,1,1.0471975511965976,0.7170889973640442
2,"mid-level manager -- turn 3
neutral: pub=0.91, otr=0.17",,,polar,line,1,OTR,2,2.0943951023931953,0.012663045898079872
2,"mid-level manager -- turn 3
neutral: pub=0.91, otr=0.17",,,polar,line,1,OTR,3,3.141592653589793,0.0023586046881973743
2,"mid-level manager -- turn 3
neutral: pub=0.91, otr=0.17",,,polar,line,1,OTR,4,4.1887902047863905,0.06401664018630981
2,"mid-level manager -- turn 3
neutral: pub=0.91, otr=0.17",,,polar,line,1,OTR,5,5.235987755982988,0.014434613287448883
2,"mid-level manager -- turn 3
neutral: pub=0.91, otr=0.17",,,polar,line,1,OTR,6,0.0,0.01775873824954033
3,"mid-level manager -- turn 4
neutral: pub=0.89, otr=0.02",,,polar,line,0,public,0,0.0,0.005266733467578888
3,"mid-level manager -- turn 4
neutral: pub=0.89, otr=0.02",,,polar,line,0,public,1,1.0471975511965976,0.003389900317415595
3,"mid-level manager -- turn 4
neutral: pub=0.89, otr=0.02",,,polar,line,0,public,2,2.0943951023931953,0.08146405220031738
3,"mid-level manager -- turn 4
neutral: pub=0.89, otr=0.02",,,polar,line,0,public,3,3.141592653589793,0.0092075876891613
3,"mid-level manager -- turn 4
neutral: pub=0.89, otr=0.02",,,polar,line,0,public,4,4.1887902047863905,0.002352947136387229
3,"mid-level manager -- turn 4
neutral: pub=0.89, otr=0.02",,,polar,line,0,public,5,5.235987755982988,0.005572535563260317
3,"mid-level manager -- turn 4
neutral: pub=0.89, otr=0.02",,,polar,line,0,public,6,0.0,0.005266733467578888
3,"mid-level manager -- turn 4
neutral: pub=0.89, otr=0.02",,,polar,line,1,OTR,0,0.0,0.011251521296799183
3,"mid-level manager -- turn 4
neutral: pub=0.89, otr=0.02",,,polar,line,1,OTR,1,1.0471975511965976,0.8711006045341492
3,"mid-level manager -- turn 4
neutral: pub=0.89, otr=0.02",,,polar,line,1,OTR,2,2.0943951023931953,0.02352585457265377
3,"mid-level manager -- turn 4
neutral: pub=0.89, otr=0.02",,,polar,line,1,OTR,3,3.141592653589793,0.0027356650680303574
3,"mid-level manager -- turn 4
neutral: pub=0.89, otr=0.02",,,polar,line,1,OTR,4,4.1887902047863905,0.056422557681798935
3,"mid-level manager -- turn 4
neutral: pub=0.89, otr=0.02",,,polar,line,1,OTR,5,5.235987755982988,0.011441711336374283
3,"mid-level manager -- turn 4
neutral: pub=0.89, otr=0.02",,,polar,line,1,OTR,6,0.0,0.011251521296799183
4,"mid-level manager -- turn 5
neutral: pub=0.97, otr=0.03",,,polar,line,0,public,0,0.0,0.0029910109005868435
4,"mid-level manager -- turn 5
neutral: pub=0.97, otr=0.03",,,polar,line,0,public,1,1.0471975511965976,0.0019938130863010883
4,"mid-level manager -- turn 5
neutral: pub=0.97, otr=0.03",,,polar,line,0,public,2,2.0943951023931953,0.022244460880756378
4,"mid-level manager -- turn 5
neutral: pub=0.97, otr=0.03",,,polar,line,0,public,3,3.141592653589793,0.0021000404376536608
4,"mid-level manager -- turn 5
neutral: pub=0.97, otr=0.03",,,polar,line,0,public,4,4.1887902047863905,0.0016705914167687297
4,"mid-level manager -- turn 5
neutral: pub=0.97, otr=0.03",,,polar,line,0,public,5,5.235987755982988,0.0036862040869891644
4,"mid-level manager -- turn 5
neutral: pub=0.97, otr=0.03",,,polar,line,0,public,6,0.0,0.0029910109005868435
4,"mid-level manager -- turn 5
neutral: pub=0.97, otr=0.03",,,polar,line,1,OTR,0,0.0,0.012818031013011932
4,"mid-level manager -- turn 5
neutral: pub=0.97, otr=0.03",,,polar,line,1,OTR,1,1.0471975511965976,0.8517329692840576
4,"mid-level manager -- turn 5
neutral: pub=0.97, otr=0.03",,,polar,line,1,OTR,2,2.0943951023931953,0.025516197085380554
4,"mid-level manager -- turn 5
neutral: pub=0.97, otr=0.03",,,polar,line,1,OTR,3,3.141592653589793,0.003233365248888731
4,"mid-level manager -- turn 5
neutral: pub=0.97, otr=0.03",,,polar,line,1,OTR,4,4.1887902047863905,0.07029766589403152
4,"mid-level manager -- turn 5
neutral: pub=0.97, otr=0.03",,,polar,line,1,OTR,5,5.235987755982988,0.006909999530762434
4,"mid-level manager -- turn 5
neutral: pub=0.97, otr=0.03",,,polar,line,1,OTR,6,0.0,0.012818031013011932
5,"senior leader -- turn 1
neutral: pub=0.88, otr=0.81",,,polar,line,0,public,0,0.0,0.0221901573240757
5,"senior leader -- turn 1
neutral: pub=0.88, otr=0.81",,,polar,line,0,public,1,1.0471975511965976,0.03559672832489014
5,"senior leader -- turn 1
neutral: pub=0.88, otr=0.81",,,polar,line,0,public,2,2.0943951023931953,0.039451491087675095
5,"senior leader -- turn 1
neutral: pub=0.88, otr=0.81",,,polar,line,0,public,3,3.141592653589793,0.002594194607809186
5,"senior leader -- turn 1
neutral: pub=0.88, otr=0.81",,,polar,line,0,public,4,4.1887902047863905,0.018192609772086143
5,"senior leader -- turn 1
neutral: pub=0.88, otr=0.81",,,polar,line,0,public,5,5.235987755982988,0.003927197307348251
5,"senior leader -- turn 1
neutral: pub=0.88, otr=0.81",,,polar,line,0,public,6,0.0,0.0221901573240757
5,"senior leader -- turn 1
neutral: pub=0.88, otr=0.81",,,polar,line,1,OTR,0,0.0,0.06240047514438629
5,"senior leader -- turn 1
neutral: pub=0.88, otr=0.81",,,polar,line,1,OTR,1,1.0471975511965976,0.03607155755162239
5,"senior leader -- turn 1
neutral: pub=0.88, otr=0.81",,,polar,line,1,OTR,2,2.0943951023931953,0.039805203676223755
5,"senior leader -- turn 1
neutral: pub=0.88, otr=0.81",,,polar,line,1,OTR,3,3.141592653589793,0.003325290745124221
5,"senior leader -- turn 1
neutral: pub=0.88, otr=0.81",,,polar,line,1,OTR,4,4.1887902047863905,0.04432195425033569
5,"senior leader -- turn 1
neutral: pub=0.88, otr=0.81",,,polar,line,1,OTR,5,5.235987755982988,0.004586284980177879
5,"senior leader -- turn 1
neutral: pub=0.88, otr=0.81",,,polar,line,1,OTR,6,0.0,0.06240047514438629
6,"senior leader -- turn 2
neutral: pub=0.39, otr=0.94",,,polar,line,0,public,0,0.0,0.008989788591861725
6,"senior leader -- turn 2
neutral: pub=0.39, otr=0.94",,,polar,line,0,public,1,1.0471975511965976,0.0008341781795024872
6,"senior leader -- turn 2
neutral: pub=0.39, otr=0.94",,,polar,line,0,public,2,2.0943951023931953,0.4375761151313782
6,"senior leader -- turn 2
neutral: pub=0.39, otr=0.94",,,polar,line,0,public,3,3.141592653589793,0.1484687477350235
6,"senior leader -- turn 2
neutral: pub=0.39, otr=0.94",,,polar,line,0,public,4,4.1887902047863905,0.004221235401928425
6,"senior leader -- turn 2
neutral: pub=0.39, otr=0.94",,,polar,line,0,public,5,5.235987755982988,0.006828537676483393
6,"senior leader -- turn 2
neutral: pub=0.39, otr=0.94",,,polar,line,0,public,6,0.0,0.008989788591861725
6,"senior leader -- turn 2
neutral: pub=0.39, otr=0.94",,,polar,line,1,OTR,0,0.0,0.006766883190721273
6,"senior leader -- turn 2
neutral: pub=0.39, otr=0.94",,,polar,line,1,OTR,1,1.0471975511965976,0.0031682339031249285
6,"senior leader -- turn 2
neutral: pub=0.39, otr=0.94",,,polar,line,1,OTR,2,2.0943951023931953,0.04359783977270126
6,"senior leader -- turn 2
neutral: pub=0.39, otr=0.94",,,polar,line,1,OTR,3,3.141592653589793,0.0038417575415223837
6,"senior leader -- turn 2
neutral: pub=0.39, otr=0.94",,,polar,line,1,OTR,4,4.1887902047863905,0.0020021474920213223
6,"senior leader -- turn 2
neutral: pub=0.39, otr=0.94",,,polar,line,1,OTR,5,5.235987755982988,0.004082805477082729
6,"senior leader -- turn 2
neutral: pub=0.39, otr=0.94",,,polar,line,1,OTR,6,0.0,0.006766883190721273
7,"senior leader -- turn 3
neutral: pub=0.01, otr=0.82",,,polar,line,0,public,0,0.0,0.0018640474881976843
7,"senior leader -- turn 3
neutral: pub=0.01, otr=0.82",,,polar,line,0,public,1,1.0471975511965976,0.0005223078187555075
7,"senior leader -- turn 3
neutral: pub=0.01, otr=0.82",,,polar,line,0,public,2,2.0943951023931953,0.9653131365776062
7,"senior leader -- turn 3
neutral: pub=0.01, otr=0.82",,,polar,line,0,public,3,3.141592653589793,0.01984083652496338
7,"senior leader -- turn 3
neutral: pub=0.01, otr=0.82",,,polar,line,0,public,4,4.1887902047863905,0.0008651891839690506
7,"senior leader -- turn 3
neutral: pub=0.01, otr=0.82",,,polar,line,0,public,5,5.235987755982988,0.004552186466753483
7,"senior leader -- turn 3
neutral: pub=0.01, otr=0.82",,,polar,line,0,public,6,0.0,0.0018640474881976843
7,"senior leader -- turn 3
neutral: pub=0.01, otr=0.82",,,polar,line,1,OTR,0,0.0,0.017622070387005806
7,"senior leader -- turn 3
neutral: pub=0.01, otr=0.82",,,polar,line,1,OTR,1,1.0471975511965976,0.010443652048707008
7,"senior leader -- turn 3
neutral: pub=0.01, otr=0.82",,,polar,line,1,OTR,2,2.0943951023931953,0.11713637411594391
7,"senior leader -- turn 3
neutral: pub=0.01, otr=0.82",,,polar,line,1,OTR,3,3.141592653589793,0.01701904460787773
7,"senior leader -- turn 3
neutral: pub=0.01, otr=0.82",,,polar,line,1,OTR,4,4.1887902047863905,0.010133162140846252
7,"senior leader -- turn 3
neutral: pub=0.01, otr=0.82",,,polar,line,1,OTR,5,5.235987755982988,0.008347896859049797
7,"senior leader -- turn 3
neutral: pub=0.01, otr=0.82",,,polar,line,1,OTR,6,0.0,0.017622070387005806
8,"senior leader -- turn 4
neutral: pub=0.99, otr=0.97",,,polar,line,0,public,0,0.0,0.0014979804400354624
8,"senior leader -- turn 4
neutral: pub=0.99, otr=0.97",,,polar,line,0,public,1,1.0471975511965976,0.0002594463585410267
8,"senior leader -- turn 4
neutral: pub=0.99, otr=0.97",,,polar,line,0,public,2,2.0943951023931953,0.006036780308932066
8,"senior leader -- turn 4
neutral: pub=0.99, otr=0.97",,,polar,line,0,public,3,3.141592653589793,0.0008380827493965626
8,"senior leader -- turn 4
neutral: pub=0.99, otr=0.97",,,polar,line,0,public,4,4.1887902047863905,0.0004834401188418269
8,"senior leader -- turn 4
neutral: pub=0.99, otr=0.97",,,polar,line,0,public,5,5.235987755982988,0.0007823980413377285
8,"senior leader -- turn 4
neutral: pub=0.99, otr=0.97",,,polar,line,0,public,6,0.0,0.0014979804400354624
8,"senior leader -- turn 4
neutral: pub=0.99, otr=0.97",,,polar,line,1,OTR,0,0.0,0.00809929333627224
8,"senior leader -- turn 4
neutral: pub=0.99, otr=0.97",,,polar,line,1,OTR,1,1.0471975511965976,0.004873635713011026
8,"senior leader -- turn 4
neutral: pub=0.99, otr=0.97",,,polar,line,1,OTR,2,2.0943951023931953,0.011684423312544823
8,"senior leader -- turn 4
neutral: pub=0.99, otr=0.97",,,polar,line,1,OTR,3,3.141592653589793,0.0014785871608182788
8,"senior leader -- turn 4
neutral: pub=0.99, otr=0.97",,,polar,line,1,OTR,4,4.1887902047863905,0.005979540292173624
8,"senior leader -- turn 4
neutral: pub=0.99, otr=0.97",,,polar,line,1,OTR,5,5.235987755982988,0.0027038143016397953
8,"senior leader -- turn 4
neutral: pub=0.99, otr=0.97",,,polar,line,1,OTR,6,0.0,0.00809929333627224
9,"senior leader -- turn 5
neutral: pub=0.84, otr=0.79",,,polar,line,0,public,0,0.0,0.004091780632734299
9,"senior leader -- turn 5
neutral: pub=0.84, otr=0.79",,,polar,line,0,public,1,1.0471975511965976,0.0019106949912384152
9,"senior leader -- turn 5
neutral: pub=0.84, otr=0.79",,,polar,line,0,public,2,2.0943951023931953,0.13116344809532166
9,"senior leader -- turn 5
neutral: pub=0.84, otr=0.79",,,polar,line,0,public,3,3.141592653589793,0.01844898611307144
9,"senior leader -- turn 5
neutral: pub=0.84, otr=0.79",,,polar,line,0,public,4,4.1887902047863905,0.002466880716383457
9,"senior leader -- turn 5
neutral: pub=0.84, otr=0.79",,,polar,line,0,public,5,5.235987755982988,0.004434215370565653
9,"senior leader -- turn 5
neutral: pub=0.84, otr=0.79",,,polar,line,0,public,6,0.0,0.004091780632734299
9,"senior leader -- turn 5
neutral: pub=0.84, otr=0.79",,,polar,line,1,OTR,0,0.0,0.01305993553251028
9,"senior leader -- turn 5
neutral: pub=0.84, otr=0.79",,,polar,line,1,OTR,1,1.0471975511965976,0.003059932729229331
9,"senior leader -- turn 5
neutral: pub=0.84, otr=0.79",,,polar,line,1,OTR,2,2.0943951023931953,0.14850689470767975
9,"senior leader -- turn 5
neutral: pub=0.84, otr=0.79",,,polar,line,1,OTR,3,3.141592653589793,0.02558077499270439
9,"senior leader -- turn 5
neutral: pub=0.84, otr=0.79",,,polar,line,1,OTR,4,4.1887902047863905,0.00524136982858181
9,"senior leader -- turn 5
neutral: pub=0.84, otr=0.79",,,polar,line,1,OTR,5,5.235987755982988,0.009912065230309963
9,"senior leader -- turn 5
neutral: pub=0.84, otr=0.79",,,polar,line,1,OTR,6,0.0,0.01305993553251028
